Hora,Nombre completo del usuario,Nombre evento,Descripción,Dirección IP
22/03/2022 14:59,Zubat,Actividad BigBlueButtonBN visualizada,The user with id 90 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
22/03/2022 14:59,Muk,Actividad BigBlueButtonBN visualizada,The user with id 89 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.175.183.83
22/03/2022 14:59,Pidgey,Actividad BigBlueButtonBN visualizada,The user with id 135 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.141.135.47
22/03/2022 14:59,Pidgey,Actividad BigBlueButtonBN visualizada,The user with id 135 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.141.135.47
22/03/2022 14:59,Arbok,Actividad BigBlueButtonBN visualizada,The user with id 120 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,170.51.104.92
22/03/2022 14:59,Wartortle,Actividad BigBlueButtonBN visualizada,The user with id 86 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.101.56.44
22/03/2022 14:59,Bellsprout,Actividad BigBlueButtonBN visualizada,The user with id 70 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,201.253.250.59
22/03/2022 14:59,Primeape,Actividad BigBlueButtonBN visualizada,The user with id 131 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.163.246
22/03/2022 14:59,Squirtle,Actividad BigBlueButtonBN visualizada,The user with id 98 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152170211162
22/03/2022 14:59,Sandshrew,Actividad BigBlueButtonBN visualizada,The user with id 63 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.231.192.3
22/03/2022 14:59,Venomoth,Actividad BigBlueButtonBN visualizada,The user with id 25 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.94.64
22/03/2022 14:59,Spearow,Actividad BigBlueButtonBN visualizada,The user with id 59 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.230.245
22/03/2022 14:59,Venomoth,Actividad BigBlueButtonBN visualizada,The user with id 25 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,200.127.94.64
22/03/2022 14:59,Spearow,Actividad BigBlueButtonBN visualizada,The user with id 59 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.230.245
22/03/2022 14:59,Zubat,Actividad BigBlueButtonBN visualizada,The user with id 90 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
22/03/2022 14:59,Electabuzz,Actividad BigBlueButtonBN visualizada,The user with id 35 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.13.28
22/03/2022 14:59,Wartortle,Actividad BigBlueButtonBN visualizada,The user with id 86 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.101.56.44
22/03/2022 14:59,Magneton,Actividad BigBlueButtonBN visualizada,The user with id 74 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186148122139
22/03/2022 14:59,Meowth,Actividad BigBlueButtonBN visualizada,The user with id 78 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.46.245
22/03/2022 14:58,Sandshrew,Actividad BigBlueButtonBN visualizada,The user with id 63 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.231.192.3
22/03/2022 14:58,Wartortle,Actividad BigBlueButtonBN visualizada,The user with id 86 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.101.56.44
22/03/2022 14:58,Beedrill,Actividad BigBlueButtonBN visualizada,The user with id 47 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.17.30
22/03/2022 14:58,Beedrill,Actividad BigBlueButtonBN visualizada,The user with id 47 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.17.30
22/03/2022 14:58,Clefable,Actividad BigBlueButtonBN visualizada,The user with id 39 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231232164
22/03/2022 14:58,Diglett,Actividad BigBlueButtonBN visualizada,The user with id 33 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.22.57.35
22/03/2022 14:58,Rhyhorn,Actividad BigBlueButtonBN visualizada,The user with id 45 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.84.167.63
22/03/2022 14:58,Gastly,Actividad BigBlueButtonBN visualizada,The user with id 16 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.189.86.185
22/03/2022 14:58,Caterpie,Actividad BigBlueButtonBN visualizada,The user with id 82 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.23.69.45
22/03/2022 14:58,Furret,Actividad BigBlueButtonBN visualizada,The user with id 93 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.46.136.207
22/03/2022 14:58,Electabuzz,Actividad BigBlueButtonBN visualizada,The user with id 35 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.13.28
22/03/2022 14:58,Sandshrew,Actividad BigBlueButtonBN visualizada,The user with id 63 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.231.192.3
22/03/2022 14:57,Nidorina,Actividad BigBlueButtonBN visualizada,The user with id 123 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,45.173.40.55
22/03/2022 14:57,Venusaur,Actividad BigBlueButtonBN visualizada,The user with id 87 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.18.52.148
22/03/2022 14:57,Zubat,Actividad BigBlueButtonBN visualizada,The user with id 90 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
22/03/2022 14:57,Muk,Actividad BigBlueButtonBN visualizada,The user with id 89 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.175.183.83
22/03/2022 14:57,Wartortle,Actividad BigBlueButtonBN visualizada,The user with id 86 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.101.56.44
22/03/2022 14:57,Spearow,Actividad BigBlueButtonBN visualizada,The user with id 59 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.230.245
22/03/2022 14:57,Spearow,Actividad BigBlueButtonBN visualizada,The user with id 59 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.230.245
22/03/2022 14:57,Meowth,Actividad BigBlueButtonBN visualizada,The user with id 78 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.46.245
22/03/2022 14:56,Electabuzz,Actividad BigBlueButtonBN visualizada,The user with id 35 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.13.28
22/03/2022 14:56,Sandshrew,Actividad BigBlueButtonBN visualizada,The user with id 63 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.231.192.3
22/03/2022 14:56,Electabuzz,Actividad BigBlueButtonBN visualizada,The user with id 35 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.13.28
22/03/2022 14:56,Weepinbell,Actividad BigBlueButtonBN visualizada,The user with id 26 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.33.7
22/03/2022 14:56,Bellsprout,Actividad BigBlueButtonBN visualizada,The user with id 70 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,201.253.250.59
22/03/2022 14:56,Wartortle,Actividad BigBlueButtonBN visualizada,The user with id 86 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.101.56.44
22/03/2022 14:55,Bellsprout,Actividad BigBlueButtonBN visualizada,The user with id 70 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,201.253.250.59
22/03/2022 14:55,Primeape,Actividad BigBlueButtonBN visualizada,The user with id 131 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.163.246
22/03/2022 14:55,Primeape,Actividad BigBlueButtonBN visualizada,The user with id 131 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.163.246
22/03/2022 14:55,Nidorina,Actividad BigBlueButtonBN visualizada,The user with id 123 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,45.173.40.55
22/03/2022 14:54,Electabuzz,Actividad BigBlueButtonBN visualizada,The user with id 35 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.13.28
22/03/2022 14:54,Gastly,Actividad BigBlueButtonBN visualizada,The user with id 16 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.189.86.185
22/03/2022 14:54,Gastly,Actividad BigBlueButtonBN visualizada,The user with id 16 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.189.86.185
22/03/2022 14:54,Electabuzz,Actividad BigBlueButtonBN visualizada,The user with id 35 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.13.28
22/03/2022 14:54,Squirtle,Actividad BigBlueButtonBN visualizada,The user with id 98 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152170211162
22/03/2022 14:53,Meowth,Actividad BigBlueButtonBN visualizada,The user with id 78 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.46.245
22/03/2022 14:53,Meowth,Actividad BigBlueButtonBN visualizada,The user with id 78 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.46.245
22/03/2022 14:53,Electabuzz,Actividad BigBlueButtonBN visualizada,The user with id 35 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.13.28
22/03/2022 14:53,Rhyhorn,Actividad BigBlueButtonBN visualizada,The user with id 45 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.84.167.63
22/03/2022 14:53,Rhyhorn,Actividad BigBlueButtonBN visualizada,The user with id 45 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.84.167.63
22/03/2022 14:52,Zubat,Actividad BigBlueButtonBN visualizada,The user with id 90 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181231132231
22/03/2022 14:52,Beedrill,Actividad BigBlueButtonBN visualizada,The user with id 47 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.17.30
22/03/2022 14:52,Beedrill,Actividad BigBlueButtonBN visualizada,The user with id 47 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.17.30
22/03/2022 14:49,Diglett,Actividad BigBlueButtonBN visualizada,The user with id 33 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.22.57.35
22/03/2022 14:48,Electabuzz,Actividad BigBlueButtonBN visualizada,The user with id 35 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.188.13.28
22/03/2022 14:48,Jynx,Actividad BigBlueButtonBN visualizada,The user with id 23 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,163.10.128.101
22/03/2022 14:48,Jynx,Actividad BigBlueButtonBN visualizada,The user with id 23 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,163.10.128.101
22/03/2022 14:46,Pidgeotto,Actividad BigBlueButtonBN visualizada,The user with id 9 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152.169.114.12
22/03/2022 14:46,Pidgeotto,Actividad BigBlueButtonBN visualizada,The user with id 9 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152.169.114.12
22/03/2022 14:43,Nidoking,Actividad BigBlueButtonBN visualizada,The user with id 108 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,191.84.229.243
22/03/2022 14:43,Nidoking,Actividad BigBlueButtonBN visualizada,The user with id 108 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,191.84.229.243
22/03/2022 13:24,Spearow,Actividad BigBlueButtonBN visualizada,The user with id 59 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.230.245
22/03/2022 13:24,Spearow,Actividad BigBlueButtonBN visualizada,The user with id 59 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,181.22.230.245
22/03/2022 13:22,Muk,Grabación vista,The user with id 89 has viewed a recording with id 6f35441221a0b2db76067447730f61806c9aea71-1647366967336 from the course id 1110.,190.175.183.83
22/03/2022 13:22,Muk,Actividad BigBlueButtonBN visualizada,The user with id 89 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.175.183.83
22/03/2022 13:16,Beedrill,Actividad BigBlueButtonBN visualizada,The user with id 47 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.17.30
22/03/2022 13:06,Beedrill,Grabación vista,The user with id 47 has viewed a recording with id 6f35441221a0b2db76067447730f61806c9aea71-1647366967336 from the course id 1110.,190.17.17.30
22/03/2022 13:06,Beedrill,Actividad BigBlueButtonBN visualizada,The user with id 47 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.17.30
22/03/2022 13:06,Beedrill,Actividad BigBlueButtonBN visualizada,The user with id 47 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.17.17.30
22/03/2022 09:10,Mankey,Actividad BigBlueButtonBN visualizada,The user with id 44 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.111.237.2
22/03/2022 09:10,Mankey,Actividad BigBlueButtonBN visualizada,The user with id 44 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.111.237.2
22/03/2022 09:00,Mankey,Actividad BigBlueButtonBN visualizada,The user with id 44 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.111.237.2
22/03/2022 09:00,Mankey,Actividad BigBlueButtonBN visualizada,The user with id 44 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.111.237.2
22/03/2022 08:59,Mankey,Actividad BigBlueButtonBN visualizada,The user with id 44 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.111.237.2
22/03/2022 08:59,Mankey,Actividad BigBlueButtonBN visualizada,The user with id 44 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,190.111.237.2
22/03/2022 08:38,Weezing,Actividad BigBlueButtonBN visualizada,The user with id 76 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186143136164
22/03/2022 08:38,Weezing,Actividad BigBlueButtonBN visualizada,The user with id 76 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186143136164
22/03/2022 08:38,Magnemite,Actividad BigBlueButtonBN visualizada,The user with id 83 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,186.12.40.239
22/03/2022 00:30,Golduck,Actividad BigBlueButtonBN visualizada,The user with id 1 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,152168129119
21/03/2022 22:55,Kakuna,Grabación vista,The user with id 103 has viewed a recording with id 6f35441221a0b2db76067447730f61806c9aea71-1647366967336 from the course id 1110.,45.238.55.35
21/03/2022 22:55,Kakuna,Actividad BigBlueButtonBN visualizada,The user with id 103 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,45.238.55.35
21/03/2022 22:55,Kakuna,Actividad BigBlueButtonBN visualizada,The user with id 103 viewed the bigbluebuttonbn activity with id 1524 for the course id 1110.,45.238.55.35
